dl_los,dl_del_ms,ul_rat_kb,ul_jit_ms,ul_del_ms,dl_rat_kb,dl_jit_ms,ul_los,QoE,availableQualityLevels,bufferSizeWhenStart,clen_audio,clen_video,dur,getVideoLoadedFraction,httpInfo,join_time,player_load_time,resolution,stallingNumber,timeout,totalStallDuration,ts_firstBuffering,ts_onPlayerReadyEvent,ts_onYTIframeAPIReady,ts_startPlaying,ts_start_js,bitrate_switches
18.0,2793.0,7200.0,60.0,297.0,2400.0,30.0,3.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,22691.0,hd1080,0.0,no,0.0,1518254842973.0,1518254842935.0,1518254823428.0,0.0,1518254820244.0,1.0
6.0,3491.0,4000.0,,223.0,6400.0,60.0,15.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,21735.0,hd1080,0.0,no,0.0,1518254880163.0,1518254880082.0,1518254872238.0,0.0,1518254858347.0,1.0
9.0,2095.0,5600.0,210.0,1.0,800.0,180.0,15.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,15702.0,hd1080,0.0,no,0.0,1518254911322.0,1518254911197.0,1518254906173.0,0.0,1518254895495.0,1.0
,1.0,3200.0,240.0,593.0,3200.0,210.0,12.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,6713.0,hd1080,0.0,no,0.0,1518254933366.0,1518254933316.0,1518254931224.0,0.0,1518254926603.0,2.0
15.0,1048.0,800.0,270.0,519.0,7200.0,240.0,6.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,4106.0,hd1080,0.0,no,0.0,1518254952894.0,1518254952811.0,1518254949939.0,0.0,1518254948705.0,1.0
18.0,2095.0,3200.0,120.0,75.0,7200.0,150.0,,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,13996.0,hd1080,0.0,no,0.0,1518254982855.0,1518254982785.0,1518254976014.0,0.0,1518254968789.0,1.0
9.0,1.0,7200.0,210.0,223.0,1600.0,270.0,,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,3842.0,hd1080,0.0,no,0.0,1518255002849.0,1518255002752.0,1518254999887.0,0.0,1518254998910.0,2.0
24.0,3491.0,800.0,30.0,1.0,7200.0,270.0,,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,11552.0,hd1080,0.0,no,0.0,1518255029670.0,1518255029559.0,1518255022249.0,0.0,1518255018007.0,1.0
9.0,3142.0,1600.0,150.0,371.0,1600.0,270.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518255057891.0,0.0,1518255045133.0,0.0
27.0,1397.0,800.0,90.0,149.0,6400.0,30.0,3.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,11326.0,hd1080,0.0,no,0.0,1518255086560.0,1518255086518.0,1518255076727.0,0.0,1518255075192.0,1.0
3.0,1.0,5600.0,30.0,667.0,3200.0,30.0,6.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,2764.0,hd1080,0.0,no,0.0,1518255105110.0,1518255105059.0,1518255102979.0,0.0,1518255102295.0,2.0
9.0,1.0,,240.0,297.0,4000.0,210.0,24.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,2228.0,hd1080,0.0,no,0.0,1518255122670.0,1518255122608.0,1518255121020.0,0.0,1518255120380.0,2.0
24.0,2793.0,6400.0,120.0,149.0,3200.0,180.0,,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,24267.0,hd1080,0.0,no,0.0,1518255162839.0,1518255162776.0,1518255141705.0,0.0,1518255138509.0,1.0
3.0,3142.0,4800.0,,593.0,,90.0,3.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,17811.0,hd1080,0.0,no,0.0,1518255196446.0,1518255196401.0,1518255186419.0,0.0,1518255178590.0,1.0
3.0,3142.0,4000.0,270.0,1.0,4800.0,240.0,9.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,18161.0,hd1080,0.0,no,0.0,1518255229846.0,1518255229810.0,1518255218756.0,0.0,1518255211649.0,1.0
12.0,1048.0,4800.0,30.0,1.0,800.0,60.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12172.0,hd1080,0.0,no,0.0,1518255258075.0,1518255257967.0,1518255248111.0,0.0,1518255245795.0,2.0
24.0,3491.0,4000.0,150.0,741.0,4000.0,120.0,9.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,29426.0,hd1080,0.0,no,0.0,1518255303416.0,1518255303339.0,1518255283770.0,0.0,1518255273913.0,1.0
6.0,3142.0,800.0,180.0,75.0,,,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,13941.0,hd1080,0.0,no,0.0,1518255333052.0,1518255332945.0,1518255329140.0,0.0,1518255319004.0,1.0
3.0,3142.0,6400.0,90.0,149.0,,120.0,15.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,14085.0,hd1080,0.0,no,0.0,1518255363271.0,1518255363216.0,1518255352194.0,0.0,1518255349131.0,1.0
21.0,2444.0,4800.0,210.0,297.0,7200.0,30.0,15.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,23787.0,hd1080,0.0,no,0.0,1518255403103.0,1518255402985.0,1518255392848.0,0.0,1518255379198.0,1.0
9.0,3142.0,7200.0,60.0,741.0,800.0,60.0,18.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,27991.0,hd1080,0.0,no,0.0,1518255446369.0,1518255446290.0,1518255437979.0,0.0,1518255418299.0,1.0
18.0,2095.0,7200.0,60.0,149.0,4000.0,150.0,12.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,29221.0,hd1080,0.0,no,0.0,1518255491800.0,1518255491691.0,1518255477842.0,0.0,1518255462470.0,1.0
18.0,2793.0,800.0,180.0,519.0,5600.0,30.0,24.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,13628.0,hd1080,0.0,no,0.0,1518255521316.0,1518255521219.0,1518255514407.0,0.0,1518255507591.0,1.0
27.0,350.0,4800.0,180.0,445.0,1600.0,180.0,24.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,23928.0,hd1080,0.0,no,0.0,1518255560689.0,1518255560666.0,1518255543866.0,0.0,1518255536738.0,2.0
21.0,1746.0,4800.0,270.0,445.0,4800.0,270.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,16291.0,hd1080,0.0,no,0.0,1518255592252.0,1518255592166.0,1518255580837.0,0.0,1518255575875.0,1.0
9.0,1.0,4000.0,,667.0,800.0,120.0,9.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,10340.0,hd1080,0.0,no,0.0,1518255618326.0,1518255618285.0,1518255612710.0,0.0,1518255607945.0,2.0
21.0,2095.0,1600.0,240.0,667.0,,,21.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,28776.0,hd1080,0.0,no,0.0,1518255663015.0,1518255662897.0,1518255640095.0,0.0,1518255634121.0,1.0
3.0,3491.0,,240.0,223.0,4000.0,90.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518255701125.0,0.0,1518255678293.0,0.0
18.0,2095.0,5600.0,240.0,371.0,3200.0,150.0,27.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,29910.0,hd1080,0.0,no,0.0,1518255738387.0,1518255738291.0,1518255722475.0,0.0,1518255708381.0,1.0
3.0,1397.0,800.0,60.0,519.0,5600.0,270.0,3.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,6660.0,hd1080,0.0,no,0.0,1518255760232.0,1518255760124.0,1518255755301.0,0.0,1518255753464.0,1.0
6.0,3142.0,6400.0,210.0,519.0,3200.0,120.0,6.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,18411.0,hd1080,0.0,no,0.0,1518255794033.0,1518255793990.0,1518255782376.0,0.0,1518255775579.0,1.0
15.0,1.0,,270.0,519.0,6400.0,210.0,9.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,3152.0,hd1080,0.0,no,0.0,1518255812869.0,1518255812798.0,1518255810432.0,0.0,1518255809646.0,2.0
27.0,2095.0,7200.0,180.0,149.0,3200.0,90.0,24.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,18868.0,hd1080,0.0,no,0.0,1518255847692.0,1518255847623.0,1518255831096.0,0.0,1518255828755.0,1.0
27.0,2793.0,2400.0,180.0,371.0,3200.0,90.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518255872974.0,0.0,1518255862833.0,0.0
6.0,2793.0,4800.0,120.0,371.0,1600.0,60.0,12.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,22296.0,hd1080,0.0,no,0.0,1518255915238.0,1518255915184.0,1518255895969.0,0.0,1518255892888.0,1.0
3.0,1397.0,4000.0,150.0,371.0,800.0,90.0,24.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,14021.0,hd1080,0.0,no,0.0,1518255945093.0,1518255945047.0,1518255934772.0,0.0,1518255931026.0,1.0
18.0,1048.0,4800.0,240.0,741.0,3200.0,60.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,16799.0,hd1080,0.0,no,0.0,1518255977923.0,1518255977902.0,1518255972636.0,0.0,1518255961103.0,1.0
12.0,1.0,4000.0,240.0,223.0,4000.0,270.0,18.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,3734.0,hd1080,0.0,no,0.0,1518255996963.0,1518255996922.0,1518255993658.0,0.0,1518255993188.0,2.0
27.0,1746.0,5600.0,210.0,519.0,5600.0,210.0,,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,18165.0,hd1080,0.0,no,0.0,1518256030490.0,1518256030447.0,1518256015175.0,0.0,1518256012282.0,1.0
6.0,2793.0,2400.0,120.0,667.0,1600.0,120.0,6.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,21146.0,hd1080,0.0,no,0.0,1518256067580.0,1518256067531.0,1518256053473.0,0.0,1518256046385.0,1.0
18.0,1397.0,1600.0,270.0,297.0,5600.0,270.0,6.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,19829.0,hd1080,0.0,no,0.0,1518256103394.0,1518256103358.0,1518256093142.0,0.0,1518256083529.0,1.0
27.0,1.0,6400.0,90.0,75.0,2400.0,210.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11580.0,hd1080,0.0,no,0.0,1518256130212.0,1518256130171.0,1518256125923.0,0.0,1518256118591.0,1.0
18.0,2444.0,2400.0,30.0,223.0,4800.0,210.0,21.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,14370.0,hd1080,0.0,no,0.0,1518256160181.0,1518256160079.0,1518256148461.0,0.0,1518256145709.0,1.0
3.0,2095.0,,270.0,75.0,4000.0,270.0,3.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,10285.0,hd1080,0.0,no,0.0,1518256186143.0,1518256186063.0,1518256180218.0,0.0,1518256175778.0,1.0
15.0,2095.0,1600.0,,75.0,1600.0,270.0,18.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,7163.0,hd1080,0.0,no,0.0,1518256209147.0,1518256209036.0,1518256204413.0,0.0,1518256201873.0,1.0
24.0,2095.0,1600.0,,149.0,1600.0,270.0,9.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,10490.0,hd1080,0.0,no,0.0,1518256235519.0,1518256235480.0,1518256229964.0,0.0,1518256224990.0,1.0
21.0,1048.0,800.0,,149.0,4800.0,,15.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,13126.0,hd1080,0.0,no,0.0,1518256264248.0,1518256264200.0,1518256259226.0,0.0,1518256251074.0,1.0
3.0,1397.0,5600.0,60.0,75.0,5600.0,30.0,27.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,6050.0,hd1080,0.0,no,0.0,1518256286230.0,1518256286221.0,1518256283197.0,0.0,1518256280171.0,2.0
24.0,2095.0,4800.0,270.0,741.0,3200.0,60.0,18.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,23423.0,hd1080,0.0,no,0.0,1518256325768.0,1518256325728.0,1518256307915.0,0.0,1518256302305.0,1.0
12.0,1746.0,1600.0,,297.0,4000.0,210.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,16602.0,hd1080,0.0,no,0.0,1518256358050.0,1518256358017.0,1518256345222.0,0.0,1518256341415.0,1.0
15.0,1397.0,3200.0,30.0,593.0,6400.0,30.0,9.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,25104.0,hd1080,0.0,no,0.0,1518256398692.0,1518256398651.0,1518256385656.0,0.0,1518256373547.0,1.0
3.0,3142.0,2400.0,,445.0,2400.0,120.0,15.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,16197.0,hd1080,0.0,no,0.0,1518256430911.0,1518256430814.0,1518256421757.0,0.0,1518256414617.0,1.0
21.0,1746.0,4000.0,150.0,741.0,4000.0,60.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518256462929.0,0.0,1518256446696.0,0.0
15.0,1746.0,800.0,90.0,297.0,4000.0,60.0,12.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,20971.0,hd1080,0.0,no,0.0,1518256497825.0,1518256497715.0,1518256478892.0,0.0,1518256476744.0,1.0
27.0,1.0,1600.0,30.0,741.0,800.0,30.0,21.0,0.0,,0.0,944165.0,10479614.0,60.101,0.0,,310000.0,19471.0,hd1080,0.0,no,0.0,1518256533395.0,1518256533339.0,1518256518746.0,0.0,1518256513868.0,1.0
6.0,1048.0,800.0,150.0,371.0,1600.0,90.0,18.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,5484.0,hd1080,0.0,no,0.0,1518256554568.0,1518256554462.0,1518256550681.0,0.0,1518256548978.0,1.0
21.0,350.0,7200.0,240.0,741.0,2400.0,,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12559.0,hd1080,0.0,no,0.0,1518256582731.0,1518256582666.0,1518256576854.0,0.0,1518256570107.0,1.0
3.0,1746.0,3200.0,180.0,741.0,4000.0,30.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12715.0,hd1080,0.0,no,0.0,1518256611022.0,1518256610953.0,1518256602424.0,0.0,1518256598238.0,1.0
15.0,1.0,7200.0,,223.0,3200.0,120.0,,1.0,,0.08805972630983855,476991.0,839533.0,60.101,1.0,,14494.0,3593.0,tiny,0.0,no,0.0,1518256630067.0,1518256629936.0,1518256626836.0,1518256644561.0,1518256626343.0,2.0
15.0,2444.0,6400.0,30.0,297.0,7200.0,270.0,21.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,16135.0,hd1080,0.0,no,0.0,1518256706646.0,1518256706599.0,1518256692766.0,0.0,1518256690464.0,1.0
15.0,2444.0,800.0,150.0,149.0,5600.0,60.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15730.0,hd1080,0.0,no,0.0,1518256738367.0,1518256738280.0,1518256732915.0,0.0,1518256722550.0,1.0
12.0,699.0,6400.0,60.0,667.0,5600.0,210.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,27846.0,hd1080,0.0,no,0.0,1518256781597.0,1518256781484.0,1518256771154.0,0.0,1518256753638.0,1.0
3.0,1746.0,4000.0,,741.0,6400.0,90.0,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,19372.0,hd1080,0.0,no,0.0,1518256816117.0,1518256816076.0,1518256808313.0,0.0,1518256796704.0,1.0
9.0,1048.0,4800.0,60.0,1.0,4000.0,210.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15784.0,hd1080,0.0,no,0.0,1518256847672.0,1518256847640.0,1518256840905.0,0.0,1518256831856.0,1.0
24.0,1048.0,6400.0,210.0,445.0,1600.0,120.0,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11794.0,hd1080,0.0,no,0.0,1518256874788.0,1518256874728.0,1518256869205.0,0.0,1518256862934.0,1.0
24.0,3142.0,4000.0,270.0,1.0,7200.0,210.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,24185.0,hd1080,0.0,no,0.0,1518256914239.0,1518256914197.0,1518256896185.0,0.0,1518256890012.0,0.0
6.0,1048.0,1600.0,60.0,1.0,6400.0,,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9212.0,hd1080,0.0,no,0.0,1518256939474.0,1518256939363.0,1518256935580.0,0.0,1518256930151.0,1.0
15.0,3491.0,2400.0,60.0,519.0,1600.0,270.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,16369.0,hd1080,0.0,no,0.0,1518256971660.0,1518256971627.0,1518256959316.0,0.0,1518256955258.0,0.0
,1746.0,1600.0,,297.0,3200.0,,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15154.0,hd1080,0.0,no,0.0,1518257002621.0,1518257002557.0,1518256997032.0,0.0,1518256987403.0,1.0
24.0,1048.0,800.0,120.0,223.0,2400.0,240.0,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,6259.0,hd1080,0.0,no,0.0,1518257024861.0,1518257024743.0,1518257019408.0,0.0,1518257018484.0,1.0
24.0,2095.0,4000.0,270.0,297.0,4800.0,240.0,6.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,24225.0,hd1080,0.0,no,0.0,1518257064922.0,1518257064859.0,1518257049046.0,0.0,1518257040634.0,1.0
12.0,1397.0,6400.0,240.0,667.0,800.0,180.0,6.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12233.0,hd1080,0.0,no,0.0,1518257092951.0,1518257092932.0,1518257084917.0,0.0,1518257080699.0,1.0
3.0,1048.0,2400.0,90.0,75.0,3200.0,150.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9072.0,hd1080,0.0,no,0.0,1518257118016.0,1518257117892.0,1518257114061.0,0.0,1518257108820.0,1.0
21.0,3491.0,800.0,120.0,149.0,1600.0,210.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,18676.0,hd1080,0.0,no,0.0,1518257152660.0,1518257152608.0,1518257137608.0,0.0,1518257133932.0,1.0
18.0,1397.0,4000.0,150.0,593.0,6400.0,90.0,21.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9059.0,hd1080,0.0,no,0.0,1518257177234.0,1518257177128.0,1518257172265.0,0.0,1518257168069.0,1.0
24.0,2095.0,1600.0,60.0,371.0,4800.0,180.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,22457.0,hd1080,0.0,no,0.0,1518257215735.0,1518257215646.0,1518257202869.0,0.0,1518257193189.0,1.0
24.0,1048.0,,90.0,149.0,4800.0,210.0,24.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15040.0,hd1080,0.0,no,0.0,1518257246384.0,1518257246341.0,1518257238322.0,0.0,1518257231301.0,1.0
21.0,2793.0,3200.0,270.0,1.0,2400.0,120.0,24.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,17876.0,hd1080,0.0,no,0.0,1518257280395.0,1518257280290.0,1518257270456.0,0.0,1518257262414.0,1.0
12.0,2095.0,,150.0,741.0,2400.0,120.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,17224.0,hd1080,0.0,no,0.0,1518257312840.0,1518257312775.0,1518257298466.0,0.0,1518257295551.0,1.0
12.0,1397.0,7200.0,270.0,223.0,4000.0,240.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,20011.0,hd1080,0.0,no,0.0,1518257348777.0,1518257348720.0,1518257337138.0,0.0,1518257328709.0,1.0
9.0,699.0,1600.0,,593.0,6400.0,90.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5199.0,hd1080,0.0,no,0.0,1518257370034.0,1518257369990.0,1518257366223.0,0.0,1518257364791.0,1.0
18.0,699.0,800.0,210.0,1.0,,210.0,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5858.0,hd1080,0.0,no,0.0,1518257391742.0,1518257391725.0,1518257386955.0,0.0,1518257385867.0,1.0
9.0,1.0,2400.0,60.0,519.0,6400.0,150.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,4889.0,hd1080,0.0,no,0.0,1518257411914.0,1518257411866.0,1518257407734.0,0.0,1518257406977.0,1.0
12.0,1.0,1600.0,270.0,1.0,6400.0,150.0,21.0,1.0,,0.08805972630983855,944165.0,1750497.0,60.101,1.0,,2798.0,1161.0,small,0.0,no,0.0,1518257449714.0,1518257449646.0,1518257448840.0,1518257452512.0,1518257448485.0,2.0
9.0,3142.0,7200.0,60.0,371.0,,240.0,6.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,14803.0,hd1080,0.0,no,0.0,1518257496404.0,1518257496362.0,1518257485090.0,0.0,1518257481559.0,1.0
6.0,3491.0,6400.0,,667.0,7200.0,150.0,9.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,14336.0,hd1080,0.0,no,0.0,1518257526071.0,1518257526034.0,1518257520006.0,0.0,1518257511698.0,1.0
15.0,2095.0,7200.0,270.0,741.0,7200.0,210.0,3.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,20871.0,hd1080,0.0,no,0.0,1518257562803.0,1518257562679.0,1518257552564.0,0.0,1518257541808.0,1.0
9.0,3491.0,4000.0,30.0,519.0,4800.0,210.0,,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,15747.0,hd1080,0.0,no,0.0,1518257593680.0,1518257593638.0,1518257581899.0,0.0,1518257577891.0,1.0
24.0,1746.0,,240.0,371.0,7200.0,,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,21773.0,hd1080,0.0,no,0.0,1518257630851.0,1518257630751.0,1518257617960.0,0.0,1518257608978.0,1.0
6.0,2095.0,7200.0,30.0,223.0,6400.0,90.0,24.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,11515.0,hd1080,0.0,no,0.0,1518257657678.0,1518257657647.0,1518257648562.0,0.0,1518257646132.0,1.0
27.0,3491.0,800.0,,593.0,,,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518257686158.0,0.0,1518257673211.0,0.0
24.0,1397.0,4800.0,,371.0,5600.0,,24.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,10855.0,hd1080,0.0,no,0.0,1518257714247.0,1518257714151.0,1518257705099.0,0.0,1518257703296.0,1.0
3.0,1.0,4000.0,120.0,445.0,800.0,60.0,3.0,0.0,,0.06153871734756655,944165.0,839533.0,60.101,null,,5643.0,3435.0,small,2.0,no,1036.0,1518257742672.0,1518257742629.0,1518257740116.0,1518257748315.0,1518257739194.0,1.0
24.0,699.0,4000.0,210.0,75.0,1600.0,150.0,12.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,3888.0,hd1080,0.0,no,0.0,1518257765250.0,1518257765195.0,1518257762177.0,0.0,1518257761307.0,1.0
15.0,1397.0,2400.0,60.0,75.0,7200.0,30.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12787.0,hd1080,0.0,no,0.0,1518257793227.0,1518257793167.0,1518257781820.0,0.0,1518257780380.0,1.0
6.0,2095.0,4800.0,30.0,519.0,3200.0,,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,14407.0,hd1080,0.0,no,0.0,1518257823036.0,1518257822951.0,1518257813870.0,0.0,1518257808544.0,1.0
27.0,350.0,4800.0,120.0,445.0,4000.0,30.0,,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,18237.0,hd1080,0.0,no,0.0,1518257856897.0,1518257856873.0,1518257851854.0,0.0,1518257838636.0,1.0
18.0,1746.0,4800.0,180.0,1.0,3200.0,60.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11245.0,hd1080,0.0,no,0.0,1518257884135.0,1518257884009.0,1518257876470.0,0.0,1518257872764.0,2.0
18.0,2444.0,5600.0,240.0,75.0,6400.0,210.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,26370.0,hd1080,0.0,no,0.0,1518257926306.0,1518257926247.0,1518257911947.0,0.0,1518257899877.0,0.0
15.0,1048.0,1600.0,270.0,667.0,4800.0,,18.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,20777.0,hd1080,0.0,no,0.0,1518257962836.0,1518257962742.0,1518257945871.0,0.0,1518257941965.0,1.0
12.0,2444.0,2400.0,150.0,371.0,7200.0,90.0,12.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,26896.0,hd1080,0.0,no,0.0,1518258005066.0,1518258005014.0,1518257987976.0,0.0,1518257978118.0,1.0
3.0,1048.0,4000.0,180.0,149.0,5600.0,270.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,8872.0,hd1080,0.0,no,0.0,1518258029248.0,1518258029136.0,1518258027268.0,0.0,1518258020264.0,1.0
15.0,2444.0,4800.0,60.0,75.0,4800.0,30.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15748.0,hd1080,0.0,no,0.0,1518258060180.0,1518258060146.0,1518258054365.0,0.0,1518258044398.0,1.0
3.0,1746.0,5600.0,240.0,445.0,2400.0,180.0,21.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,20540.0,hd1080,0.0,no,0.0,1518258096178.0,1518258096104.0,1518258081795.0,0.0,1518258075564.0,1.0
27.0,3142.0,3200.0,30.0,1.0,800.0,150.0,3.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,20595.0,hd1080,0.0,no,0.0,1518258132364.0,1518258132279.0,1518258117953.0,0.0,1518258111684.0,1.0
15.0,2793.0,5600.0,180.0,1.0,4000.0,180.0,,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,25350.0,hd1080,0.0,no,0.0,1518258173211.0,1518258173144.0,1518258156661.0,0.0,1518258147794.0,1.0
9.0,1.0,1600.0,270.0,1.0,,60.0,18.0,1.0,,0.06153871734756655,944165.0,3164130.0,60.101,1.0,,2907.0,4704.0,medium,0.0,no,0.0,1518258201168.0,1518258201098.0,1518258200277.0,1518258204075.0,1518258196394.0,2.0
3.0,3491.0,,270.0,75.0,800.0,150.0,24.0,0.0,,0.0,944165.0,3164130.0,60.101,0.0,,310000.0,17209.0,hd1080,0.0,no,0.0,1518258253830.0,1518258253777.0,1518258240534.0,0.0,1518258236568.0,1.0
15.0,350.0,,30.0,297.0,2400.0,150.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12152.0,hd1080,0.0,no,0.0,1518258281982.0,1518258281881.0,1518258276828.0,0.0,1518258269729.0,2.0
